brand,product,url,description,imgSrc,imgAlt,name,specific,colorspace,hex,hue,sat,lightness
BECCA Cosmetics,Ultimate Coverage 24 Hour Foundation,https://www.ulta.com/ultimate-coverage-24-hour-foundation?productId=xlsImpprod18191081,Mocha 5N2 (very dark coffee w/ neutral undertones),https://images.ulta.com/is/image/Ulta/2549917sw?$50px$,Mocha 5N2 (very dark coffee w/ neutral undertones),Mocha,5N2,RGB,#74462C,21.66666667,0.45,0.31372549
BECCA Cosmetics,Ultimate Coverage 24 Hour Foundation,https://www.ulta.com/ultimate-coverage-24-hour-foundation?productId=xlsImpprod18191081,Clove 6W1 (deep bronze w/ warm undertones),https://images.ulta.com/is/image/Ulta/2549921sw?$50px$,Clove 6W1 (deep bronze w/ warm undertones),Clove,6W1,RGB,#7B472E,19.48051948,0.455621302,0.331372549
BECCA Cosmetics,Ultimate Coverage 24 Hour Foundation,https://www.ulta.com/ultimate-coverage-24-hour-foundation?productId=xlsImpprod18191081,Truffle 6W2 (very deep coffee w/ warm undertones),https://images.ulta.com/is/image/Ulta/2549924sw?$50px$,Truffle 6W2 (very deep coffee w/ warm undertones),Truffle,6W2,RGB,#713E2A,16.90140845,0.458064516,0.303921569
BECCA Cosmetics,Ultimate Coverage 24 Hour Foundation,https://www.ulta.com/ultimate-coverage-24-hour-foundation?productId=xlsImpprod18191081,Sienna 6N2 (very deep auburn w/ neutral undertones),https://images.ulta.com/is/image/Ulta/2528178sw?$50px$,Sienna 6N2 (very deep auburn w/ neutral undertones),Sienna,6N2,RGB,#663727,15.23809524,0.446808511,0.276470588
BECCA Cosmetics,Ultimate Coverage 24 Hour Foundation,https://www.ulta.com/ultimate-coverage-24-hour-foundation?productId=xlsImpprod18191081,Espresso 6N1 (deep caramel w/ neutral undertones),https://images.ulta.com/is/image/Ulta/2529030sw?$50px$,Espresso 6N1 (deep caramel w/ neutral undertones),Espresso,6N1,RGB,#643927,17.70491803,0.438848921,0.27254902
BECCA Cosmetics,Ultimate Coverage 24 Hour Foundation,https://www.ulta.com/ultimate-coverage-24-hour-foundation?productId=xlsImpprod18191081,Mahogany 6C1 (deep auburn w/ cool undertones),https://images.ulta.com/is/image/Ulta/2528179sw?$50px$,Mahogany 6C1 (deep auburn w/ cool undertones),Mahogany,6C1,RGB,#5B332A,11.02040816,0.368421053,0.260784314
BECCA Cosmetics,Ultimate Coverage 24 Hour Foundation,https://www.ulta.com/ultimate-coverage-24-hour-foundation?productId=xlsImpprod18191081,Tonka 6W3 (deepest mahogany w/ warm undertones),https://images.ulta.com/is/image/Ulta/2549918sw?$50px$,Tonka 6W3 (deepest mahogany w/ warm undertones),Tonka,6W3,RGB,#5B3429,13.2,0.378787879,0.258823529
BECCA Cosmetics,Ultimate Coverage 24 Hour Foundation,https://www.ulta.com/ultimate-coverage-24-hour-foundation?productId=xlsImpprod18191081,Cacao 6C2 (very deep espresso w/ cool undertones),https://images.ulta.com/is/image/Ulta/2528180sw?$50px$,Cacao 6C2 (very deep espresso w/ cool undertones),Cacao,6C2,RGB,#4F322C,10.28571429,0.284552846,0.241176471
BECCA Cosmetics,Ultimate Coverage 24 Hour Foundation,https://www.ulta.com/ultimate-coverage-24-hour-foundation?productId=xlsImpprod18191081,"Chestnut 6C3 (deepest, rich espresso w/ cool undertones)",https://images.ulta.com/is/image/Ulta/2529031sw?$50px$,"Chestnut 6C3 (deepest, rich espresso w/ cool undertones)",Chestnut,6C3,RGB,#472D29,8,0.267857143,0.219607843
Benefit Cosmetics,Hello Happy Air Stick Foundation SPF 20,https://www.ulta.com/hello-happy-air-stick-foundation-spf-20?productId=pimprod2015222,Shade 3 (light/neutral)  selected,https://images.ulta.com/is/image/Ulta/2562480sw?$tn$,Shade 3 (light/neutral),NA,Shade 3,RGB,#E8C3A0,29.16666667,0.610169492,0.768627451
Benefit Cosmetics,Hello Happy Air Stick Foundation SPF 20,https://www.ulta.com/hello-happy-air-stick-foundation-spf-20?productId=pimprod2015222,Shade 1 (fair cool),https://images.ulta.com/is/image/Ulta/2562479sw?$50px$,Shade 1 (fair cool),NA,Shade 1,RGB,#F0D2B5,29.49152542,0.662921348,0.825490196
Benefit Cosmetics,Hello Happy Air Stick Foundation SPF 20,https://www.ulta.com/hello-happy-air-stick-foundation-spf-20?productId=pimprod2015222,Shade 2 (light/warm),https://images.ulta.com/is/image/Ulta/2562478sw?$50px$,Shade 2 (light/warm),NA,Shade 2,RGB,#F1CB9E,32.53012048,0.747747748,0.782352941
Benefit Cosmetics,Hello Happy Air Stick Foundation SPF 20,https://www.ulta.com/hello-happy-air-stick-foundation-spf-20?productId=pimprod2015222,Shade 4 (medium/neutral),https://images.ulta.com/is/image/Ulta/2562475sw?$50px$,Shade 4 (medium/neutral),NA,Shade 4,RGB,#EAB88B,28.42105263,0.693430657,0.731372549
Benefit Cosmetics,Hello Happy Air Stick Foundation SPF 20,https://www.ulta.com/hello-happy-air-stick-foundation-spf-20?productId=pimprod2015222,Shade 5 (medium/neutral warm),https://images.ulta.com/is/image/Ulta/2562477sw?$50px$,Shade 5 (medium/neutral warm),NA,Shade 5,RGB,#DEAF7F,30.31578947,0.590062112,0.684313725
Benefit Cosmetics,Hello Happy Air Stick Foundation SPF 20,https://www.ulta.com/hello-happy-air-stick-foundation-spf-20?productId=pimprod2015222,Shade 6 (medium/warm),https://images.ulta.com/is/image/Ulta/2562476sw?$50px$,Shade 6 (medium/warm),NA,Shade 6,RGB,#DDAF76,33.2038835,0.602339181,0.664705882
Benefit Cosmetics,Hello Happy Air Stick Foundation SPF 20,https://www.ulta.com/hello-happy-air-stick-foundation-spf-20?productId=pimprod2015222,Shade 7 (medium/tan neutral),https://images.ulta.com/is/image/Ulta/2562483sw?$50px$,Shade 7 (medium/tan neutral),NA,Shade 7,RGB,#D9A76E,31.96261682,0.584699454,0.641176471
Benefit Cosmetics,Hello Happy Air Stick Foundation SPF 20,https://www.ulta.com/hello-happy-air-stick-foundation-spf-20?productId=pimprod2015222,Shade 8 (tan/warm),https://images.ulta.com/is/image/Ulta/2562481sw?$50px$,Shade 8 (tan/warm),NA,Shade 8,RGB,#CA986D,27.74193548,0.467336683,0.609803922
Benefit Cosmetics,Hello Happy Air Stick Foundation SPF 20,https://www.ulta.com/hello-happy-air-stick-foundation-spf-20?productId=pimprod2015222,Shade 9 (deep/neutral warm),https://images.ulta.com/is/image/Ulta/2562486sw?$50px$,Shade 9 (deep/neutral warm),NA,Shade 9,RGB,#B87B52,24.11764706,0.418032787,0.521568627
Benefit Cosmetics,Hello Happy Air Stick Foundation SPF 20,https://www.ulta.com/hello-happy-air-stick-foundation-spf-20?productId=pimprod2015222,Shade 10 (deep/warm),https://images.ulta.com/is/image/Ulta/2562482sw?$50px$,Shade 10 (deep/warm),NA,Shade 10,RGB,#AC6C44,23.07692308,0.433333333,0.470588235
Benefit Cosmetics,Hello Happy Air Stick Foundation SPF 20,https://www.ulta.com/hello-happy-air-stick-foundation-spf-20?productId=pimprod2015222,Shade 11 (deep/neutral),https://images.ulta.com/is/image/Ulta/2562491sw?$50px$,Shade 11 (deep/neutral),NA,Shade 11,RGB,#9D6743,24,0.401785714,0.439215686
Benefit Cosmetics,Hello Happy Air Stick Foundation SPF 20,https://www.ulta.com/hello-happy-air-stick-foundation-spf-20?productId=pimprod2015222,Shade 12 (dark/neutral),https://images.ulta.com/is/image/Ulta/2562485sw?$50px$,Shade 12 (dark/neutral),NA,Shade 12,RGB,#835138,20,0.401069519,0.366666667
Benefit Cosmetics,Hello Happy Flawless Brightening Foundation SPF 15,https://www.ulta.com/hello-happy-flawless-brightening-foundation-spf-15?productId=pimprod2007275,Shade 1 - Fair Cool  selected,https://images.ulta.com/is/image/Ulta/2547818sw?$tn$,Shade 1 - Fair Cool,Fair Cool,Shade 1,RGB,#EACFB7,28.23529412,0.548387097,0.817647059
Benefit Cosmetics,Hello Happy Flawless Brightening Foundation SPF 15,https://www.ulta.com/hello-happy-flawless-brightening-foundation-spf-15?productId=pimprod2007275,Shade 2 - Light Warm,https://images.ulta.com/is/image/Ulta/2547823sw?$50px$,Shade 2 - Light Warm,Light Warm,Shade 2,RGB,#F7D3B3,28.23529412,0.80952381,0.835294118
Benefit Cosmetics,Hello Happy Flawless Brightening Foundation SPF 15,https://www.ulta.com/hello-happy-flawless-brightening-foundation-spf-15?productId=pimprod2007275,Shade 3 - Light Neutral Warm,https://images.ulta.com/is/image/Ulta/2547822sw?$50px$,Shade 3 - Light Neutral Warm,Light Neutral Warm,Shade 3,RGB,#E9C7A4,30.43478261,0.610619469,0.778431373
Benefit Cosmetics,Hello Happy Flawless Brightening Foundation SPF 15,https://www.ulta.com/hello-happy-flawless-brightening-foundation-spf-15?productId=pimprod2007275,Shade 4 - Medium Neutral,https://images.ulta.com/is/image/Ulta/2547831sw?$50px$,Shade 4 - Medium Neutral,Medium Neutral,Shade 4,RGB,#D0B099,25.09090909,0.369127517,0.707843137
Benefit Cosmetics,Hello Happy Flawless Brightening Foundation SPF 15,https://www.ulta.com/hello-happy-flawless-brightening-foundation-spf-15?productId=pimprod2007275,Shade 5- Medium Neutral Warm,https://images.ulta.com/is/image/Ulta/2547830sw?$50px$,Shade 5- Medium Neutral Warm,Shade   Medium Neutral Warm,5,RGB,#DCB590,29.21052632,0.520547945,0.71372549
Benefit Cosmetics,Hello Happy Flawless Brightening Foundation SPF 15,https://www.ulta.com/hello-happy-flawless-brightening-foundation-spf-15?productId=pimprod2007275,Shade 6 - Medium Warm,https://images.ulta.com/is/image/Ulta/2547829sw?$50px$,Shade 6 - Medium Warm,Medium Warm,Shade 6,RGB,#D5A575,30,0.533333333,0.647058824
Benefit Cosmetics,Hello Happy Flawless Brightening Foundation SPF 15,https://www.ulta.com/hello-happy-flawless-brightening-foundation-spf-15?productId=pimprod2007275,Shade 7 - Medium-Tan Neutral,https://images.ulta.com/is/image/Ulta/2547826sw?$50px$,Shade 7 - Medium-Tan Neutral,Medium-Tan Neutral,Shade 7,RGB,#C88C3F,33.72262774,0.55465587,0.515686275
Benefit Cosmetics,Hello Happy Flawless Brightening Foundation SPF 15,https://www.ulta.com/hello-happy-flawless-brightening-foundation-spf-15?productId=pimprod2007275,Shade 8 - Tan Warm,https://images.ulta.com/is/image/Ulta/2547838sw?$50px$,Shade 8 - Tan Warm,Tan Warm,Shade 8,RGB,#AB6939,25.26315789,0.5,0.447058824
Benefit Cosmetics,Hello Happy Flawless Brightening Foundation SPF 15,https://www.ulta.com/hello-happy-flawless-brightening-foundation-spf-15?productId=pimprod2007275,Shade 9 - Deep Neutral,https://images.ulta.com/is/image/Ulta/2547827sw?$50px$,Shade 9 - Deep Neutral,Deep Neutral,Shade 9,RGB,#8D5D35,27.27272727,0.453608247,0.380392157
Benefit Cosmetics,Hello Happy Flawless Brightening Foundation SPF 15,https://www.ulta.com/hello-happy-flawless-brightening-foundation-spf-15?productId=pimprod2007275,Shade 10 - Deep Warm,https://images.ulta.com/is/image/Ulta/2547840sw?$50px$,Shade 10 - Deep Warm,Deep Warm,Shade 10,RGB,#914D26,21.86915888,0.584699454,0.358823529
Benefit Cosmetics,Hello Happy Flawless Brightening Foundation SPF 15,https://www.ulta.com/hello-happy-flawless-brightening-foundation-spf-15?productId=pimprod2007275,Shade 11 - Dark Neutral,https://images.ulta.com/is/image/Ulta/2547836sw?$50px$,Shade 11 - Dark Neutral,Dark Neutral,Shade 11,RGB,#6E452B,23.28358209,0.437908497,0.3
Benefit Cosmetics,Hello Happy Flawless Brightening Foundation SPF 15,https://www.ulta.com/hello-happy-flawless-brightening-foundation-spf-15?productId=pimprod2007275,Shade 12 - Dark Warm,https://images.ulta.com/is/image/Ulta/2547828sw?$50px$,Shade 12 - Dark Warm,Dark Warm,Shade 12,RGB,#83503F,15,0.350515464,0.380392157
Benefit Cosmetics,Hello Happy Velvet Powder Foundation,https://www.ulta.com/hello-happy-velvet-powder-foundation?productId=pimprod2007277,Shade 1 - Fair Cool  selected,https://images.ulta.com/is/image/Ulta/2546882sw?$tn$,Shade 1 - Fair Cool,Fair Cool,Shade 1,RGB,#E3CFB7,32.72727273,0.44,0.803921569
Benefit Cosmetics,Hello Happy Velvet Powder Foundation,https://www.ulta.com/hello-happy-velvet-powder-foundation?productId=pimprod2007277,Shade 2 - Light Neutral,https://images.ulta.com/is/image/Ulta/2546886sw?$50px$,Shade 2 - Light Neutral,Light Neutral,Shade 2,RGB,#EDD2B5,31.07142857,0.608695652,0.819607843
Benefit Cosmetics,Hello Happy Velvet Powder Foundation,https://www.ulta.com/hello-happy-velvet-powder-foundation?productId=pimprod2007277,Shade 3 - Light Neutral Warm,https://images.ulta.com/is/image/Ulta/2546884sw?$50px$,Shade 3 - Light Neutral Warm,Light Neutral Warm,Shade 3,RGB,#DFC7A5,35.17241379,0.475409836,0.760784314
Benefit Cosmetics,Hello Happy Velvet Powder Foundation,https://www.ulta.com/hello-happy-velvet-powder-foundation?productId=pimprod2007277,Shade 4 - Medium Neutral,https://images.ulta.com/is/image/Ulta/2546883sw?$50px$,Shade 4 - Medium Neutral,Medium Neutral,Shade 4,RGB,#C7AE98,28.08510638,0.295597484,0.688235294
Benefit Cosmetics,Hello Happy Velvet Powder Foundation,https://www.ulta.com/hello-happy-velvet-powder-foundation?productId=pimprod2007277,Shade 5- Medium Neutral Warm,https://images.ulta.com/is/image/Ulta/2546885sw?$50px$,Shade 5- Medium Neutral Warm,Shade   Medium Neutral Warm,5,RGB,#DAB48A,31.5,0.519480519,0.698039216
Benefit Cosmetics,Hello Happy Velvet Powder Foundation,https://www.ulta.com/hello-happy-velvet-powder-foundation?productId=pimprod2007277,Shade 6 - Medium Warm,https://images.ulta.com/is/image/Ulta/2546889sw?$50px$,Shade 6 - Medium Warm,Medium Warm,Shade 6,RGB,#D0A270,31.25,0.505263158,0.62745098
Benefit Cosmetics,Hello Happy Velvet Powder Foundation,https://www.ulta.com/hello-happy-velvet-powder-foundation?productId=pimprod2007277,Shade 7 - Medium-Tan Neutral,https://images.ulta.com/is/image/Ulta/2546890sw?$50px$,Shade 7 - Medium-Tan Neutral,Medium-Tan Neutral,Shade 7,RGB,#C39E68,35.6043956,0.431279621,0.58627451
Benefit Cosmetics,Hello Happy Velvet Powder Foundation,https://www.ulta.com/hello-happy-velvet-powder-foundation?productId=pimprod2007277,Shade 8 - Tan Warm,https://images.ulta.com/is/image/Ulta/2546887sw?$50px$,Shade 8 - Tan Warm,Tan Warm,Shade 8,RGB,#B48E69,29.6,0.333333333,0.558823529
Benefit Cosmetics,Hello Happy Velvet Powder Foundation,https://www.ulta.com/hello-happy-velvet-powder-foundation?productId=pimprod2007277,Shade 9 - Deep Neutral,https://images.ulta.com/is/image/Ulta/2546888sw?$50px$,Shade 9 - Deep Neutral,Deep Neutral,Shade 9,RGB,#B78145,31.57894737,0.452380952,0.494117647
Benefit Cosmetics,Hello Happy Velvet Powder Foundation,https://www.ulta.com/hello-happy-velvet-powder-foundation?productId=pimprod2007277,Shade 10 - Deep Warm,https://images.ulta.com/is/image/Ulta/2546948sw?$50px$,Shade 10 - Deep Warm,Deep Warm,Shade 10,RGB,#946542,25.6097561,0.38317757,0.419607843
Benefit Cosmetics,Hello Happy Velvet Powder Foundation,https://www.ulta.com/hello-happy-velvet-powder-foundation?productId=pimprod2007277,Shade 11 - Dark Neutral,https://images.ulta.com/is/image/Ulta/2546950sw?$50px$,Shade 11 - Dark Neutral,Dark Neutral,Shade 11,RGB,#926738,31.33333333,0.445544554,0.396078431
Benefit Cosmetics,Hello Happy Velvet Powder Foundation,https://www.ulta.com/hello-happy-velvet-powder-foundation?productId=pimprod2007277,Shade 12 - Dark Warm,https://images.ulta.com/is/image/Ulta/2546952sw?$50px$,Shade 12 - Dark Warm,Dark Warm,Shade 12,RGB,#7F5739,25.71428571,0.380434783,0.360784314
It Cosmetics,CC+ Cream with SPF 50+,https://www.ulta.com/cc-cream-with-spf-50?productId=xlsImpprod5770257,Fair (very fair skin w/ warm yellow undertone)  selected,https://images.ulta.com/is/image/Ulta/2264063sw?$tn$,Fair (very fair skin w/ warm yellow undertone),Fair,NA,RGB,#F9EFE3,32.72727273,0.647058824,0.933333333
It Cosmetics,CC+ Cream with SPF 50+,https://www.ulta.com/cc-cream-with-spf-50?productId=xlsImpprod5770257,Fair Light (fair skin w/ cool pink undertone),https://images.ulta.com/is/image/Ulta/2533844sw?$50px$,Fair Light (fair skin w/ cool pink undertone),Fair Light,NA,RGB,#FCEBDB,29.09090909,0.846153846,0.923529412
It Cosmetics,CC+ Cream with SPF 50+,https://www.ulta.com/cc-cream-with-spf-50?productId=xlsImpprod5770257,Light (light skin w/ warm yellow undertone),https://images.ulta.com/is/image/Ulta/2264064sw?$50px$,Light (light skin w/ warm yellow undertone),Light,NA,RGB,#FBE6D1,30,0.84,0.901960784
It Cosmetics,CC+ Cream with SPF 50+,https://www.ulta.com/cc-cream-with-spf-50?productId=xlsImpprod5770257,Light Medium (light to medium skin w/ cool pink undertone),https://images.ulta.com/is/image/Ulta/2533868sw?$50px$,Light Medium (light to medium skin w/ cool pink undertone),Light Medium,NA,RGB,#F6CEAB,28,0.806451613,0.817647059
It Cosmetics,CC+ Cream with SPF 50+,https://www.ulta.com/cc-cream-with-spf-50?productId=xlsImpprod5770257,Medium (medium skin w/ warm yellow undertone),https://images.ulta.com/is/image/Ulta/2264065sw?$50px$,Medium (medium skin w/ warm yellow undertone),Medium,NA,RGB,#EEC7A0,30,0.696428571,0.780392157
It Cosmetics,CC+ Cream with SPF 50+,https://www.ulta.com/cc-cream-with-spf-50?productId=xlsImpprod5770257,Neutral Medium (medium skin w/ clean neutral undertone),https://images.ulta.com/is/image/Ulta/2533859sw?$50px$,Neutral Medium (medium skin w/ clean neutral undertone),Neutral Medium,NA,RGB,#F1C09B,25.81395349,0.754385965,0.776470588
It Cosmetics,CC+ Cream with SPF 50+,https://www.ulta.com/cc-cream-with-spf-50?productId=xlsImpprod5770257,Medium Tan (medium to tan skin w/ warm yellow undertone),https://images.ulta.com/is/image/Ulta/2509231sw?$50px$,Medium Tan (medium to tan skin w/ warm yellow undertone),Medium Tan,NA,RGB,#E0AE86,26.66666667,0.592105263,0.701960784
It Cosmetics,CC+ Cream with SPF 50+,https://www.ulta.com/cc-cream-with-spf-50?productId=xlsImpprod5770257,Neutral Tan (tan skin w/ clean neutral undertone),https://images.ulta.com/is/image/Ulta/2533849sw?$50px$,Neutral Tan (tan skin w/ clean neutral undertone),Neutral Tan,NA,RGB,#E6A77C,24.33962264,0.679487179,0.694117647
It Cosmetics,CC+ Cream with SPF 50+,https://www.ulta.com/cc-cream-with-spf-50?productId=xlsImpprod5770257,Tan (tan skin w/ warm yellow undertone),https://images.ulta.com/is/image/Ulta/2264066sw?$50px$,Tan (tan skin w/ warm yellow undertone),Tan,NA,RGB,#E1965E,25.64885496,0.685863874,0.625490196
